V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
30.0,4.0,-10,-10,True,0.054786448447611616,0.05692425428845414,0.8702729645236612
30.0,4.0,-10,0,True,0.05500250562144854,0.05731603883186943,0.8697861317092923
30.0,4.0,-10,10,True,0.059211519948723264,0.056042633958162426,0.8640961969723865
30.0,4.0,-10,20,True,0.06836573973732529,0.054468627182427024,0.8644257026575738
30.0,4.0,0,-20,True,0.05309536635720473,0.05886999983415558,0.8906943852747651
30.0,4.0,0,-10,True,0.050732901769243784,0.058893821266702534,0.8896359725262606
30.0,4.0,0,0,True,0.050274102707807564,0.059298985928308325,0.8909045316204499
30.0,4.0,0,10,True,0.05415764823047246,0.058122013961288764,0.884987238138133
30.0,4.0,0,20,True,0.0631942724648908,0.05647688253646419,0.8853946761800936
30.0,4.0,10,-20,True,0.05357525513699523,0.05980339755638919,0.9051071901960969
30.0,4.0,10,-10,True,0.050138170589731475,0.06020807934081666,0.9028743637369447
30.0,4.0,10,0,True,0.050728175864914536,0.060350783743083156,0.9025260944753914
30.0,4.0,10,10,True,0.05477240610590786,0.0592091241388366,0.8997049163171569
30.0,4.0,10,20,True,0.06158713103720008,0.058420134740279996,0.8989377007071518
30.0,5.0,-20,0,True,0.06719072730215493,0.06405015948729252,0.8291656690470801
30.0,5.0,-10,0,True,0.05659673935214318,0.06540085495659594,0.8560976290768014
30.0,5.0,0,0,True,0.051942107745544974,0.06658863961471512,0.8833654972950802
30.0,5.0,10,0,True,0.051632418291033,0.06783584829532602,0.896279141836545
30.0,5.0,20,0,True,0.057796885066700734,0.06698315824981879,0.9044780271105437
30.0,7.0,0,10,True,0.060302565844096406,0.054117153438725606,0.8756936647831884
30.0,8.0,-10,-20,True,0.06491991951661179,0.051729031235158436,0.8521827644737391
30.0,8.0,-10,-10,True,0.060304403178156135,0.052588436122975785,0.8593810332576024
30.0,8.0,-10,0,True,0.06266235271042994,0.05224795879146245,0.8537475720962611
30.0,8.0,-10,10,True,0.06886266483511196,0.05135196461167857,0.8497265157280277
30.0,8.0,-10,20,True,0.07976937499900905,0.04971145770843571,0.8561344668876587
30.0,8.0,0,-20,True,0.05685820024807997,0.05460742655145921,0.8751631563151635
30.0,8.0,0,-10,True,0.05616460717986197,0.054667235427861297,0.876395090494515
30.0,8.0,0,0,True,0.058215522087637105,0.05402915140460642,0.8783557744764606
30.0,8.0,0,10,True,0.06373841564402466,0.05316524648609686,0.8723060857548959
30.0,8.0,0,20,True,0.07423051830942293,0.05211061353508438,0.8752824196601674
30.0,8.0,10,-20,True,0.057120900692755876,0.055708412356493535,0.8949050152091278
30.0,8.0,10,-10,True,0.05562055932279781,0.0560609721984487,0.8942943202861834
30.0,8.0,10,0,True,0.058495239733184295,0.05552838519485771,0.8916892385388437
30.0,8.0,10,10,True,0.06425153132666223,0.05471551804808155,0.8922883767849612
30.0,8.0,10,20,True,0.07240487463301565,0.05384265541237551,0.8962236379914083
30.0,10.0,-20,0,True,0.09562630008667838,0.05408955863794294,0.7786040094227258
30.0,10.0,-10,-20,True,0.07025346509163888,0.05040792252723579,0.8522745908817266
30.0,10.0,-10,-10,True,0.06665898081745816,0.0514221347894008,0.8532062937685261
30.0,10.0,-10,0,True,0.08006054460194656,0.05580215917217794,0.7789453366491716
30.0,10.0,-10,10,True,0.07873927428503388,0.04996456399383306,0.8548625364157102
30.0,10.0,-10,20,True,0.09179103626999247,0.04769878113609408,0.8598128511783696
30.0,10.0,0,-20,True,0.06237352671466753,0.05343619400980155,0.8741173039545405
30.0,10.0,0,-10,True,0.06226870521813511,0.05386943670019522,0.8751954811943369
30.0,10.0,0,0,True,0.07466156657203485,0.05782674951928713,0.8167752921892596
30.0,10.0,0,10,True,0.07295748581030244,0.052226850801807334,0.8754017984598079
30.0,10.0,0,20,True,0.08522353535475417,0.05106803736977105,0.8813578485778932
30.0,10.0,5,0,True,0.08043350667446339,0.058694143076265234,0.8578907868753027
30.0,10.0,10,-20,True,0.06232829029707231,0.054744603346237514,0.8944800343384564
30.0,10.0,10,-10,True,0.06186166241688254,0.05513234471842183,0.891999696691987
30.0,10.0,10,0,True,0.07256532911527284,0.05856972085869968,0.8532482319198742
30.0,10.0,10,10,True,0.0732214200514055,0.05424702833693224,0.8979181258628263
