V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
20.0,-4.0,-10,-10,True,0.05479923767116571,0.062185422844648904,0.8460494105353479
20.0,-4.0,-10,0,True,0.04999645228918367,0.06308045713604175,0.8549307330363816
20.0,-4.0,-10,10,True,0.0502963439422084,0.06321066061987365,0.8613885864982511
20.0,-4.0,-10,20,True,0.056182327590252594,0.06184404863255889,0.8551832067628695
20.0,-4.0,0,-20,True,0.058244864029900874,0.061379350044434074,0.8692352060115216
20.0,-4.0,0,0,True,0.04524160151880904,0.06431395560586022,0.8817432661953508
20.0,-4.0,0,10,True,0.045297071326550545,0.06349441483433407,0.8749212841496083
20.0,-4.0,0,20,True,0.050924155633780464,0.06354340072503471,0.8803600700535525
20.0,-4.0,10,-20,True,0.05745230408573558,0.06219666338750867,0.885864992266772
20.0,-4.0,10,-10,True,0.04887708848711689,0.0643563191299623,0.8932392085862991
20.0,-4.0,10,0,True,0.04589896569366357,0.06527318360619434,0.8935822728196763
20.0,-4.0,10,10,True,0.046923322635414294,0.06427685145664556,0.8883857172157265
20.0,-4.0,10,20,True,0.05045356094951434,0.06427032233618718,0.8942548809595607
20.0,0.0,-20,0,True,0.057407263501233596,0.07584452749158736,0.7747633589784915
20.0,0.0,-15,0,True,0.051189373225235583,0.07548020414219017,0.7895920624840564
20.0,0.0,-10,-20,True,0.05797433533031984,0.05846405607776377,0.900656032435555
20.0,0.0,-10,-10,True,0.049905422745941355,0.05965177778435002,0.8964881358937858
20.0,0.0,-10,0,True,0.04688454253270851,0.07066900030445104,0.8009652016840876
20.0,0.0,-10,10,True,0.05023463119463762,0.059426274034007055,0.8995749656055316
20.0,0.0,-10,20,True,0.057915376075839645,0.05841949283142142,0.902547335335002
20.0,0.0,-5,0,True,0.043570104183296536,0.07439277442008002,0.8092291622210256
20.0,0.0,0,-20,True,0.05076543964088599,0.06136968068217282,0.9082660424122588
20.0,0.0,0,0,True,0.0410732835065928,0.07137849358511905,0.8252611889297087
20.0,0.0,0,10,True,0.04373272517726485,0.06222869757779773,0.9043018615495542
20.0,0.0,0,20,True,0.0520034962101796,0.060891425598466255,0.9146065171979598
20.0,0.0,5,0,True,0.040897629162467225,0.0743304251763567,0.8306841786112107
20.0,0.0,10,-20,True,0.05071602743754103,0.0611953247951949,0.9267129462114866
20.0,0.0,10,-10,True,0.04407884420149976,0.06257672981426855,0.9235160705005351
20.0,0.0,10,0,True,0.041772406422092484,0.07150894682215397,0.8477309939536063
20.0,0.0,10,10,True,0.04557390977562274,0.06190919201461317,0.9309129452214924
20.0,0.0,10,20,True,0.051023910219122476,0.061449076710435584,0.9273193589219197
20.0,0.0,15,0,True,0.04386144282197126,0.07418168128984942,0.8351360062898793
20.0,0.0,20,0,True,0.04802025700045319,0.07418956114619858,0.8344275776739565
20.0,4.0,-10,-20,True,0.05800953654067217,0.057932585650332886,0.8779924130471077
20.0,4.0,-10,-10,True,0.05170762663598477,0.058770108257887706,0.8858017066449149
20.0,4.0,-10,0,True,0.05148099687182924,0.0590019137894662,0.8825726425755375
20.0,4.0,-10,10,True,0.05562177814733175,0.05946766751918315,0.8634866702183405
20.0,4.0,-10,20,True,0.06515170818347271,0.057162801817369206,0.873822253017505
20.0,4.0,0,-20,True,0.05199722911845345,0.059941174618914454,0.8914478355068226
20.0,4.0,0,0,True,0.046492360473406,0.06095499604683898,0.8956388386583228
20.0,4.0,0,10,True,0.049698849396538625,0.06067723443210956,0.8799886446092225
20.0,4.0,0,20,True,0.05914052282344799,0.05952752970733068,0.8824342759864541
20.0,4.0,10,-20,True,0.05228269520598712,0.05990816883839355,0.9035835193362186
20.0,4.0,10,-10,True,0.04621369188143546,0.06238025422131196,0.8976317875554674
20.0,4.0,10,0,True,0.04638021033985438,0.06315516801975238,0.892532534528419
20.0,4.0,10,10,True,0.05111551695895343,0.06192760394664652,0.8826771584559072
20.0,4.0,10,20,True,0.05759888776149829,0.060676784188094544,0.8905462687066203
20.0,5.0,-20,0,True,0.07085468572819201,0.07204455044808895,0.7355850938196655
20.0,5.0,-15,0,True,0.06590455330751151,0.07129337487025503,0.7464127630278051
20.0,5.0,-10,0,True,0.061515105020866975,0.07037843114419604,0.7565765247750356
20.0,5.0,-5,0,True,0.05175087897471715,0.07408185874999218,0.791909726005095
20.0,5.0,0,0,True,0.048300466607214446,0.07412308530793466,0.8000281244399451
20.0,5.0,5,0,True,0.048091879738315656,0.07632551054817974,0.813881413140056
20.0,5.0,10,0,True,0.053427244470740154,0.07496937689178645,0.8073389495546921
20.0,5.0,15,0,True,0.05110393515735293,0.07312276597730573,0.8197678567261806
20.0,5.0,20,0,True,0.06356498907627589,0.07113856264520266,0.8202986503458967
20.0,7.0,0,10,True,0.07214143300975649,0.05955081824806801,0.8043500965276325
20.0,8.0,-10,-20,True,0.06506397002121685,0.05855169641509122,0.8156989449018692
20.0,8.0,-10,-10,True,0.06011968010898349,0.0599487199347637,0.815603828162406
20.0,8.0,-10,0,True,0.06285649614229386,0.059349673632488345,0.8031481907990938
20.0,8.0,-10,10,True,0.0692515989644336,0.05903626714884888,0.7951422059586166
20.0,8.0,-10,20,True,0.08027345338815242,0.05707169086959922,0.7886217202979783
20.0,8.0,0,-20,True,0.058635233462195034,0.06150279447223251,0.8118997816748824
20.0,8.0,0,0,True,0.05745718394962356,0.06143498782801944,0.8240858810430707
20.0,8.0,0,10,True,0.06289204795950465,0.0605110845783555,0.8087444073022203
20.0,8.0,0,20,True,0.07401529816834233,0.0584791342696738,0.8381826264028118
20.0,8.0,10,-20,True,0.05871744877060478,0.06126350393660936,0.822587284401366
20.0,8.0,10,-10,True,0.05449540675630391,0.06265863679012244,0.8341559598120698
20.0,8.0,10,0,True,0.05957689137086427,0.06229370310940193,0.7806242639730304
20.0,8.0,10,10,True,0.06607596990958019,0.060878741726828126,0.7860342794687337
20.0,8.0,10,20,True,0.07370287011948047,0.05972480606877646,0.798690992732688
20.0,10.0,-20,0,True,0.09278244352955135,0.06625086614370182,0.6590034171559371
20.0,10.0,-15,0,True,0.08784003175424242,0.06716763003781259,0.6697786547379567
20.0,10.0,-10,-20,True,0.07876603012070178,0.05394602854325965,0.7868180252919124
20.0,10.0,-10,-10,True,0.07510280387079021,0.058700552314110865,0.7573824370179076
20.0,10.0,-10,0,True,0.0817900771652686,0.06381988719532052,0.706053787657436
20.0,10.0,-10,10,True,0.0880161676380936,0.05511196695687584,0.7229044808126857
20.0,10.0,-10,20,True,0.10144936620504023,0.05336076514691919,0.7686637094711176
20.0,10.0,-5,0,True,0.07962823933948318,0.06718806657903897,0.706440459272679
20.0,10.0,0,-20,True,0.07257903393879749,0.05836887635041168,0.7654832526007067
20.0,10.0,0,0,True,0.07684518124363686,0.06371570194234737,0.7355337473491412
20.0,10.0,0,10,True,0.08253790761420027,0.05688423438706542,0.7699234999331164
20.0,10.0,0,20,True,0.09623130435518883,0.054225153072589766,0.8002266001369225
20.0,10.0,5,0,True,0.07788024591906316,0.06745703162395862,0.7307098905571228
20.0,10.0,10,-20,True,0.07288580283431045,0.06105731193707786,0.8291898383346643
20.0,10.0,10,-10,True,0.07189937287544913,0.059669287434440665,0.7964696093885012
20.0,10.0,10,0,True,0.07686677947822576,0.0655048053748422,0.7489658206505161
20.0,10.0,10,10,True,0.08534782773800123,0.05653051857692336,0.8068250324534961
20.0,10.0,10,20,True,0.09371542743250438,0.05645833173909014,0.8157302239854924
20.0,10.0,15,0,True,0.07920784807633782,0.06815088741954708,0.7549515928264127
20.0,10.0,20,0,True,0.0834625663102145,0.06795122667998856,0.7592413310474364
27.5,-5.0,5,0,False,,,
30.0,-10.0,-20,0,True,0.06912186709159995,0.054144902974976254,0.6594054668013174
30.0,-10.0,-10,-20,True,0.06301656258028018,0.04979570639857599,0.8665917518998123
30.0,-10.0,-10,-10,True,0.05074555534197452,0.049959229952663026,0.856006623217837
30.0,-10.0,-10,0,True,0.05742401604270653,0.05663122786780029,0.7365421447182663
30.0,-10.0,-10,10,True,0.0397288201964774,0.052683639899517604,0.8552761792132189
30.0,-10.0,-10,20,True,0.04345221675518551,0.04948900636515456,0.8568690773964791
30.0,-10.0,0,-20,True,0.0555443882867076,0.051527445400689376,0.9019057114803833
30.0,-10.0,0,-10,True,0.058681149700284235,0.05241927917750631,0.8780799525098363
30.0,-10.0,0,0,True,0.04748055009549485,0.0592991692107811,0.7505765348349398
30.0,-10.0,0,10,True,0.04825155234143134,0.051575637040568285,0.8789572287938082
30.0,-10.0,0,20,True,0.03830438548554114,0.05325884465543185,0.893888196404289
30.0,-10.0,10,-20,True,0.054569320293567626,0.05563778656911796,0.9118297565147695
30.0,-10.0,10,-10,True,0.056889118379937334,0.05589018731329456,0.8950026155917715
30.0,-10.0,10,0,True,0.04828042208315085,0.060631951116552146,0.7778400416744355
30.0,-10.0,10,10,True,0.03837007398286429,0.0556418895813535,0.864841086610416
30.0,-10.0,10,20,True,0.03585623993366416,0.057675511929828165,0.9070878807934013
30.0,-10.0,20,0,True,0.058499088277151244,0.06249875445034422,0.7979826957958331
30.0,-8.0,-10,-20,True,0.06360731276728838,0.054426609145271164,0.8802569964897874
30.0,-8.0,-10,-10,True,0.05261377209232616,0.0554266823261944,0.8794480285800889
30.0,-8.0,-10,0,True,0.0576713627821236,0.05433952204318649,0.8728377632454815
30.0,-8.0,-10,10,True,0.04467213977211244,0.05678756905349559,0.8809917304705932
30.0,-8.0,-10,20,True,0.04878484836851773,0.055907189348670165,0.8790246030054353
30.0,-8.0,0,-20,True,0.0560488817898051,0.056512429552782684,0.8905625842808806
30.0,-8.0,0,-10,True,0.058716286793415944,0.0553848216729636,0.8891840812807511
30.0,-8.0,0,0,True,0.042148285100181405,0.058519570525497895,0.8882196337518826
