V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
20.0,0.0,20,0,True,0.047333395435979926,0.0752661363119372,0.8344275776739566
20.0,4.0,-10,-20,True,0.057179792521969385,0.05877325355609482,0.877992413047108
20.0,4.0,-10,-10,True,0.050968022486718015,0.05962292957210914,0.885801706644915
20.0,4.0,-10,0,True,0.05074463433941517,0.059858098866388536,0.8825726425755375
20.0,4.0,-10,10,True,0.05482618762067761,0.06033061121404329,0.8634866702183404
20.0,4.0,-10,20,True,0.06421980554474713,0.05799229928156564,0.8738222530175053
20.0,4.0,0,-20,True,0.051253482617050115,0.0608109894419562,0.8914478355068226
20.0,4.0,0,0,True,0.045827353298402373,0.06183952257534083,0.8956388386583229
20.0,4.0,0,10,True,0.04898797795224992,0.06155773032271856,0.8799886446092225
20.0,4.0,0,20,True,0.05829460165251597,0.06039134207083006,0.8824342759864543
20.0,4.0,10,-20,True,0.051534865517701124,0.06077750470990779,0.9035835193362186
20.0,4.0,10,-10,True,0.04555267066479625,0.06328546287182257,0.8976317875554675
20.0,4.0,10,0,True,0.04571680731320402,0.06407162155347969,0.892532534528419
20.0,4.0,10,10,True,0.05038438209753537,0.06282624412530018,0.8826771584559073
20.0,4.0,10,20,True,0.05677501749026234,0.0615572735451492,0.8905462687066205
20.0,5.0,-20,0,True,0.06984121009666704,0.07308999906162598,0.7355850938196655
20.0,5.0,-15,0,True,0.06496188228868964,0.0723279230692363,0.7464127630278052
20.0,5.0,-10,0,True,0.06063521882465253,0.07139970246596834,0.7565765247750356
20.0,5.0,-5,0,True,0.051010656162183934,0.07515687103109778,0.791909726005095
20.0,5.0,0,0,True,0.04760959704234924,0.07519869583342616,0.800028124439945
20.0,5.0,5,0,True,0.04740399371231607,0.07743308077637617,0.813881413140056
20.0,5.0,10,0,True,0.05266304363103365,0.07605726807358695,0.8073389495546922
20.0,5.0,15,0,True,0.05037296595715507,0.07418386072817175,0.8197678567261807
20.0,5.0,20,0,True,0.06265578220047255,0.07217086434219275,0.8202986503458967
20.0,7.0,0,10,True,0.07110955228617026,0.06041496855486048,0.8043500965276322
20.0,8.0,-10,-20,True,0.06413332235227182,0.059401348324315185,0.8156989449018692
20.0,8.0,-10,-10,True,0.05925975348395738,0.0608186442489459,0.8156038281624062
20.0,8.0,-10,0,True,0.06195742325150953,0.060210905101448206,0.8031481907990938
20.0,8.0,-10,10,True,0.06826105321190808,0.05989295073220526,0.7951422059586166
20.0,8.0,-10,20,True,0.07912525566444309,0.05789986621000655,0.7886217202979784
20.0,8.0,0,-20,True,0.057796539737821236,0.06239527018080098,0.8118997816748825
20.0,8.0,0,0,True,0.05663534055012877,0.06232647958482827,0.8240858810430706
20.0,8.0,0,10,True,0.06199246655047585,0.0613891694450471,0.8087444073022202
20.0,8.0,0,20,True,0.07295661446545457,0.05932773321939084,0.8381826264028115
20.0,8.0,10,-20,True,0.057877579073029525,0.06215250726652952,0.8225872844013661
20.0,8.0,10,-10,True,0.05371592737240789,0.06356788508927809,0.8341559598120696
20.0,8.0,10,0,True,0.058724728567715205,0.06319765580454348,0.7806242639730304
20.0,8.0,10,10,True,0.06513084701975981,0.06176216171815762,0.7860342794687336
20.0,8.0,10,20,True,0.07264865525603319,0.06059148113732816,0.7986909927326877
20.0,10.0,-20,0,True,0.09145532247066661,0.06721224178869897,0.6590034171559372
20.0,10.0,-15,0,True,0.08658360487519576,0.06814230897273357,0.6697786547379567
20.0,10.0,-10,-20,True,0.07763939394556549,0.05472884695763809,0.7868180252919127
20.0,10.0,-10,-10,True,0.0740285649436114,0.059552364292240464,0.7573824370179078
20.0,10.0,-10,0,True,0.08062018629276466,0.06474598656257963,0.706053787657436
20.0,10.0,-10,10,True,0.08675722138542638,0.05591170446770785,0.7229044808126857
20.0,10.0,-10,20,True,0.09999827712849167,0.054135090721763666,0.7686637094711177
20.0,10.0,-5,0,True,0.07848927048622509,0.06816304207148657,0.7064404592726787
20.0,10.0,0,-20,True,0.07154089395552561,0.059215875331940816,0.7654832526007065
20.0,10.0,0,0,True,0.0757460200831554,0.06464028946273397,0.7355337473491411
20.0,10.0,0,10,True,0.08135732008940412,0.05770968952006572,0.7699234999331168
20.0,10.0,0,20,True,0.0948548522412386,0.055012021902306814,0.8002266001369224
20.0,10.0,5,0,True,0.07676627962869066,0.06843591010603631,0.7307098905571225
20.0,10.0,10,-20,True,0.07184327495774803,0.06194332318586638,0.8291898383346642
20.0,10.0,10,-10,True,0.07087095447824202,0.060535156864273895,0.7964696093885014
20.0,10.0,10,0,True,0.07576730938567848,0.0664553548269967,0.7489658206505159
20.0,10.0,10,10,True,0.08412704829727555,0.057350840890008754,0.8068250324534962
20.0,10.0,10,20,True,0.09237496136417488,0.057277606538809776,0.8157302239854924
20.0,10.0,15,0,True,0.07807489232294061,0.0691398345407513,0.7549515928264126
20.0,10.0,20,0,True,0.08226875285623304,0.06893727649609399,0.7592413310474365
27.5,-5.0,5,0,False,,,
29.5,-8.0,-10,20,False,,,
29.5,-4.0,-10,20,False,,,
29.5,-4.0,0,-20,False,,,
30.0,-10.0,-20,0,True,0.06813317696923349,0.05493060728422962,0.6594054668013172
30.0,-10.0,-10,-20,True,0.06211520016647198,0.05051829890405629,0.8665917518998123
30.0,-10.0,-10,-10,True,0.050019712255963474,0.05068419537145656,0.8560066232178369
30.0,-10.0,-10,0,True,0.05660264706300575,0.05745301158758284,0.7365421447182665
30.0,-10.0,-10,10,True,0.039160555857647016,0.053448139614575466,0.8552761792132187
